"subject"	"IAT1"	"IAT1_odd"	"IAT1_even"	"IAT1_block1"	"Liking_1"	"Expect_1"	"measureorder"	"Liking_2"	"Expect_2"	"measureorder2"	"USaversiveness"	"instructionclarity"	"instructionbelief"	"Group"	"Contingency"	"Cooccurrence"	"Csplus"	"presorder"	"measorder"	"memory1_response"	"lat_comp"	"lat_incomp"	"Expect1_CSplus"	"Expect1_CSmin"	"Liking1_CSplus"	"Liking1_CSmin"
"179"	382	0.0115	0.0691	0.0828	"incompatibletest1"	0.126542963654764	1.48209494421748	2	1.9786890937161	-0.869532267355388	2	3	9	9	30	1	2	2	2	2	"4 times followed by the sound, once not followed"	881.25	886.183333333333	1.48209494421748	-0.869532267355388	0.126542963654764	1.9786890937161
"180"	383	0.3132	0.2029	0.4144	"compatibletest1"	2.33233774295798	-1.26328984103217	2	1.9786890937161	0.589285664631576	2	5	9	9	31	2	2	2	1	2	"4 times followed by the sound, 4 times not followed"	598.65	628.483333333333	0.589285664631576	-1.26328984103217	1.9786890937161	2.33233774295798
"181"	385	-0.3268	-0.2528	-0.6042	"compatibletest1"	-1.19693390392717	1.87429277068171	1	0.780120779775421	-0.869532267355388	1	4	7	8	1	1	1	1	1	1	"8 times followed by the sound, twice not followed"	919.733333333333	824.633333333333	1.87429277068171	-0.869532267355388	-1.19693390392717	0.780120779775421
"182"	388	0.2543	-0.2991	-0.1965	"incompatibletest1"	0.126542963654764	-1.26328984103217	1	-0.0189247628516949	0.589285664631576	1	3	9	9	4	2	1	1	2	1	"8 times followed by the sound, 8 times not followed"	773.116666666667	818.916666666667	0.589285664631576	-1.26328984103217	-0.0189247628516949	0.126542963654764
"183"	389	0.2885	0.0975	0.5781	"compatibletest1"	-0.31461599220588	1.08989711775324	1	1.9786890937161	-0.869532267355388	1	3	8	5	5	1	2	1	1	1	"4 times followed by the sound, once not followed"	788.633333333333	872.133333333333	1.08989711775324	-0.869532267355388	-0.31461599220588	1.9786890937161
"184"	390	-0.1952	0.332	-0.0249	"incompatibletest1"	0.126542963654764	-1.26328984103217	1	0.9798821654322	1.31869463062506	1	4	9	9	6	1	2	1	2	1	"4 times followed by the sound, once not followed"	688.783333333333	657.283333333333	1.31869463062506	-1.26328984103217	0.9798821654322	0.126542963654764
"185"	391	0.3838	0.1688	0.6484	"compatibletest1"	-0.976354425996846	0.305501464824773	1	-0.618208919822032	-0.504827784358647	1	4	7	7	7	2	2	1	1	1	"4 times followed by the sound, 4 times not followed"	683.2	742.2	0.305501464824773	-0.504827784358647	-0.976354425996846	-0.618208919822032
"186"	393	0.1113	0.3861	-0.4602	"compatibletest1"	0.126542963654764	-1.26328984103217	1	-0.0189247628516949	-0.140123301361906	1	5	5	9	9	1	1	2	1	1	"8 times followed by the sound, twice not followed"	703.55	755.533333333333	-0.140123301361906	-1.26328984103217	-0.0189247628516949	0.126542963654764
"187"	394	-0.1692	0.1619	0.2943	"incompatibletest1"	0.567701919515408	1.08989711775324	1	0.580359394118642	-0.869532267355388	1	5	9	9	10	1	1	2	2	1	"8 times followed by the sound, twice not followed"	942.933333333333	909.766666666667	1.08989711775324	-0.869532267355388	0.567701919515408	0.580359394118642
"188"	396	0.1382	0.0247	-0.3776	"incompatibletest1"	0.126542963654764	-1.26328984103217	1	-0.0189247628516949	-0.869532267355388	1	4	8	6	12	2	1	2	2	1	"8 times followed by the sound, 8 times not followed"	807.15	851.483333333333	-1.26328984103217	-0.869532267355388	0.126542963654764	-0.0189247628516949
"189"	397	0.6817	0.4802	0.799	"compatibletest1"	0.126542963654764	0.697699291289008	1	-0.0189247628516949	1.31869463062506	1	3	7	8	13	1	2	2	1	1	"4 times followed by the sound, once not followed"	608.166666666667	717.05	1.31869463062506	0.697699291289008	-0.0189247628516949	0.126542963654764
"190"	398	-0.5851	0.5081	0.6551	"incompatibletest1"	0.126542963654764	-1.26328984103217	1	-0.0189247628516949	-0.869532267355388	1	4	9	9	14	1	2	2	2	1	"4 times followed by the sound, once not followed"	1557.35	1090.11666666667	-1.26328984103217	-0.869532267355388	0.126542963654764	-0.0189247628516949
